"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C1967","42~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","286","6","1","5","20","20","1","0"
"C1969","45~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","238","6","1","6","21","25","1","0"
"C1970","46~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","239","5","263","6","1","6","21","25","1","0"
"C1971","47~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","291","6","1","6","21","25","1","0"
"C2183","50~CloneInstance","C321","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","264","5","286","6","1","5","22","23","1","0"
"C2302","88~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","243","6","1","7","23","31","1","0"
"C2303","89~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","296","6","1","7","23","32","1","0"
"C2306","93~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","233","6","1","5","21","21","1","0"
"C2307","94~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","286","6","1","5","21","22","1","0"
"C2651","163~CloneInstance","C474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","264","25","1","5","21","21","1","0"
"C2653","166~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","298","23","1","5","22","22","1","0"
"C2654","168~CloneInstance","C476","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","243","6","1","7","22","30","1","0"
"C2655","169~CloneInstance","C476","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","296","6","1","7","22","30","1","0"
"C2663","175~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","228","6","1","4","19","15","1","0"
"C2664","176~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","229","5","243","6","1","4","19","15","1","0"
"C2665","177~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","258","6","1","4","19","15","1","0"
"C2666","178~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","281","6","1","4","19","15","1","0"
"C2667","179~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","282","5","296","6","1","4","19","15","1","0"
"C2676","189~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","223","6","1","3","18","10","1","0"
"C2677","190~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","224","5","233","6","1","3","18","10","1","0"
"C2678","191~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","243","6","1","3","18","10","1","0"
"C2679","192~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","253","6","1","3","18","10","1","0"
"C2680","193~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","254","5","263","6","1","3","18","10","1","0"
"C2681","194~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","276","6","1","3","18","10","1","0"
"C2682","195~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","286","6","1","3","18","10","1","0"
"C2683","196~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","287","5","296","6","1","3","18","10","1","0"
"C2309","97~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","137","5","152","6","1","4","35","16","1","0"
"C2685","199~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","138","5","147","6","1","3","33","10","1","0"
"C2311","100~CloneInstance","C349","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","158","5","173","6","1","4","35","16","1","0"
"C2687","202~CloneInstance","C483","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","159","5","168","6","1","3","33","10","1","0"
"C4430","415~CloneInstance","C1060","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","772","5","782","6","1","3","7","11","1","0"
"C3645","266~CloneInstance","C806","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","811","5","822","6","1","3","3","12","1","0"
"C4431","416~CloneInstance","C1060","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","538","5","548","6","1","3","7","11","1","0"
"C3646","267~CloneInstance","C806","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","577","5","588","6","1","3","3","12","1","0"
"C3691","272~CloneInstance","C822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","219","5","230","6","1","3","19","12","1","0"
"C3692","273~CloneInstance","C822","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","297","5","308","6","1","3","19","12","1","0"
"C3693","275~CloneInstance","C823","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","411","5","421","6","1","3","19","11","1","0"
"C3694","276~CloneInstance","C823","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","429","5","439","6","1","3","19","11","1","0"
"C4409","404~CloneInstance","C1049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","67","5","106","6","1","6","11","40","1","1"
"C1212","5~CloneInstance","C124","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","248","13","259","39","1","1","10","12","1","0"
"C4411","407~CloneInstance","C1050","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","126","13","146","34","1","3","58","21","1","0"
"C4398","398~CloneInstance","C1044","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","127","5","136","6","1","1","68","10","1","0"
"C3642","261~CloneInstance","C804","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","138","5","147","6","1","3","5","10","1","0"
"C3644","264~CloneInstance","C805","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","149","5","170","6","1","10","6","22","1","0"
"C3410","226~CloneInstance","C709","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java","122","5","133","6","1","1","69","12","1","0"
"C2334","102~CloneInstance","C360","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","309","7","327","8","1","5","18","19","1","0"
"C2335","103~CloneInstance","C360","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","329","7","347","8","1","5","18","19","1","0"
"C2634","159~CloneInstance","C469","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","427","7","440","8","1","7","8","14","1","0"
"C2635","160~CloneInstance","C469","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","441","7","454","8","1","7","8","14","1","0"
"C4428","412~CloneInstance","C1059","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","126","5","136","6","1","3","8","11","1","0"
"C4456","418~CloneInstance","C1072","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","150","7","162","8","1","3","59","13","1","0"
"C3411","227~CloneInstance","C709","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java","166","7","177","8","1","1","69","12","1","0"
"C3457","229~CloneInstance","C721","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","165","9","180","10","1","3","96","16","1","0"
"C3000","214~CloneInstance","C573","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","152","9","163","17","1","5","112","12","1","1"
"C3001","215~CloneInstance","C573","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","164","9","175","17","1","5","112","12","1","1"
