"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L4714","RecursiveTypesResolveTest$Foo2<B extends Object>","com.google.gson.internal.bind.RecursiveTypesResolveTest$Foo2","L4707","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","41","3","43","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","1","0","0","0","0","1","0","0","3","3","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","7","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","4"
"L4761","RecursiveTypesResolveTest$TestType<X extends Object>","com.google.gson.internal.bind.RecursiveTypesResolveTest$TestType","L4707","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","94","3","96","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.5","3","3","1","0","0.5","3","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4775","RecursiveTypesResolveTest$TestType2<X extends Object, Y extends Object>","com.google.gson.internal.bind.RecursiveTypesResolveTest$TestType2","L4707","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","98","3","100","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L4811","ConstructorConstructor$1","com.google.gson.internal.ConstructorConstructor$1","L788","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","66","41","70","8","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4815","ConstructorConstructor$2","com.google.gson.internal.ConstructorConstructor$2","L788","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","78","41","82","8","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4840","ConstructorConstructor$3","com.google.gson.internal.ConstructorConstructor$3","L4817","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","105","41","123","8","0","0","0","0","0","0","0","0","1","1","1","4","1","0","0","0","1","0","0.2","4","0","0","2","0.2","4","1","1","0","0","1","16","19","0","0","0","0","1","0","1","0","1","6","0","1","0","16","19","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","3","0","1","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0"
"L4865","ConstructorConstructor$4","com.google.gson.internal.ConstructorConstructor$4","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","138","43","142","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4880","ConstructorConstructor$5","com.google.gson.internal.ConstructorConstructor$5","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","144","43","158","10","0","0","0","0","0","0","0","0","1","2","2","3","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","15","15","0","0","0","0","1","0","1","0","1","6","0","1","0","15","15","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4886","ConstructorConstructor$6","com.google.gson.internal.ConstructorConstructor$6","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","160","43","164","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4898","ConstructorConstructor$7","com.google.gson.internal.ConstructorConstructor$7","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","166","43","170","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4910","ConstructorConstructor$8","com.google.gson.internal.ConstructorConstructor$8","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","172","43","176","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4917","ConstructorConstructor$9","com.google.gson.internal.ConstructorConstructor$9","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","182","43","186","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4932","ConstructorConstructor$10","com.google.gson.internal.ConstructorConstructor$10","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","188","43","192","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4944","ConstructorConstructor$11","com.google.gson.internal.ConstructorConstructor$11","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","194","43","198","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4956","ConstructorConstructor$12","com.google.gson.internal.ConstructorConstructor$12","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","201","43","205","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4963","ConstructorConstructor$13","com.google.gson.internal.ConstructorConstructor$13","L4819","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","207","43","211","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L4972","ConstructorConstructor$14","com.google.gson.internal.ConstructorConstructor$14","L4821","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java","220","39","232","6","0","0","0","0","0","0","0","0","1","1","1","2","2","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","13","13","1","0","1","0","1","0","1","0","1","4","0","1","0","13","13","1","0","1","0","1","0","1","0","1","4","0","1","0","0","0","5","2","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0"
"L5033","Excluder$1","com.google.gson.internal.Excluder$1","L5021","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Excluder.java","122","33","148","6","0","0","0","0","0","0","0","0","1","1","1","6","4","0","0","5","8","0","0.0416667","1","1","0","3","0.0416667","1","1","1","0","0","1","23","27","1","0","1","0","3","0","2","0","10","10","0","9","0","23","27","1","0","1","0","3","0","2","0","10","10","0","9","0","0","0","9","0","1","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0"
"L5821","UnsafeReflectionAccessorTest$ClassWithPrivateFinalFields","com.google.gson.internal.reflect.UnsafeReflectionAccessorTest$ClassWithPrivateFinalFields","L5816","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/reflect/UnsafeReflectionAccessorTest.java","44","3","50","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","1","0","1","0","1","0","1","0","1","1","0","1","0","7","7","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L5845","Streams$AppendableWriter$CurrentWrite","com.google.gson.internal.Streams$AppendableWriter$CurrentWrite","L5837","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Streams.java","106","5","117","6","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","0","3","0.25","0.2","3","3","1","3","0.2","3","0","0","0","0","0","12","12","1","0","1","0","3","0","3","0","3","3","0","3","0","12","12","1","0","1","0","3","0","3","0","3","3","0","3","0","0","0","9","0","4","3","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0"
"L5886","UnsafeAllocator$1","com.google.gson.internal.UnsafeAllocator$1","L4977","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/UnsafeAllocator.java","45","36","52","8","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L5902","UnsafeAllocator$2","com.google.gson.internal.UnsafeAllocator$2","L4977","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/UnsafeAllocator.java","69","36","76","8","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L5913","UnsafeAllocator$3","com.google.gson.internal.UnsafeAllocator$3","L4977","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/UnsafeAllocator.java","89","36","96","8","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","8","8","0","0","0","0","1","0","1","0","3","2","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L5921","UnsafeAllocator$4","com.google.gson.internal.UnsafeAllocator$4","L4977","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/UnsafeAllocator.java","101","34","106","6","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","3","1","0","2","0","6","6","0","0","0","0","1","0","1","0","3","1","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L5944","GsonTypesTest$1D","com.google.gson.internal.GsonTypesTest$1D","L5935","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/GsonTypesTest.java","36","5","37","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6674","TypeTokenTest$1","com.google.gson.reflect.TypeTokenTest$1","L6668","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","85","66","85","68","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6682","TypeTokenTest$2","com.google.gson.reflect.TypeTokenTest$2","L6668","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","88","78","88","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6688","TypeTokenTest$3","com.google.gson.reflect.TypeTokenTest$3","L6668","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","89","55","89","57","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6692","TypeTokenTest$4","com.google.gson.reflect.TypeTokenTest$4","L6689","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","94","71","94","73","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6699","TypeTokenTest$5","com.google.gson.reflect.TypeTokenTest$5","L6689","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","97","85","97","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L6711","TypeTokenTest$6","com.google.gson.reflect.TypeTokenTest$6","L6689","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java","100","95","100","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L7130","JsonReaderPathTest$Factory$1","com.google.gson.stream.JsonReaderPathTest$Factory$1","L7109","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","242","5","246","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","2","0","0","0","1","0","1","0","1","1","2","0","0","5","5","2","0","0","0","1","0","1","0","1","1","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2"
"L7135","JsonReaderPathTest$Factory$2","com.google.gson.stream.JsonReaderPathTest$Factory$2","L7109","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","247","5","252","6","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","2","0","0","0","1","0","1","0","1","2","2","0","0","6","6","2","0","0","0","1","0","1","0","1","2","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2"
"L7905","ArrayTest$1","com.google.gson.functional.ArrayTest$1","L7895","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ArrayTest.java","150","67","150","69","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L7909","ArrayTest$2","com.google.gson.functional.ArrayTest$2","L7906","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ArrayTest.java","172","56","172","58","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L7971","CircularReferenceTest$1","com.google.gson.functional.CircularReferenceTest$1","L7958","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CircularReferenceTest.java","81","130","89","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","2","0","0","1","1","0","0","1","9","9","0","0","0","0","1","0","1","0","1","4","0","1","0","9","9","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L8000","CollectionTest$1","com.google.gson.functional.CollectionTest$1","L7994","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","63","60","63","62","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8004","CollectionTest$2","com.google.gson.functional.CollectionTest$2","L8001","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","70","64","70","67","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8016","CollectionTest$3","com.google.gson.functional.CollectionTest$3","L8007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","78","76","78","78","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8032","CollectionTest$4","com.google.gson.functional.CollectionTest$4","L8021","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","97","63","97","65","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8036","CollectionTest$5","com.google.gson.functional.CollectionTest$5","L8033","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","105","63","105","65","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8046","CollectionTest$6","com.google.gson.functional.CollectionTest$6","L8037","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","115","53","115","55","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8050","CollectionTest$7","com.google.gson.functional.CollectionTest$7","L8047","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","123","53","123","55","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8067","CollectionTest$8","com.google.gson.functional.CollectionTest$8","L8055","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","131","56","131","58","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","8","0","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8086","CollectionTest$9","com.google.gson.functional.CollectionTest$9","L8074","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","142","49","142","51","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8103","CollectionTest$10","com.google.gson.functional.CollectionTest$10","L8091","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","153","48","153","50","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","8","0","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L8109","CollectionTest$11","com.google.gson.functional.CollectionTest$11","L8106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","169","53","169","55","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
