"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L8872","void testSetSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testSetSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","289","3","298","4","0","0","0","0","0","0","0","0","104.711","19","5059.2","294.705","56","27","281.067","266.274","106.135","62.0675","77.522","45.3345","1","0","0","0","3","0","0","0","0","0","9","10","7","0","9","10","7","0","0","2","0","4","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8878","void testBitSetSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testBitSetSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","300","3","308","4","0","0","0","0","0","0","0","0","98.0162","14.1667","3462.66","228.879","52","26","192.37","244.423","106.581","62.3279","78.1644","45.7102","1","0","0","0","2","0","0","0","0","0","9","9","7","0","9","9","7","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8881","void testBitSetDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testBitSetDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","310","3","328","4","0","0","0","0","0","0","0","0","139.059","21.9375","11272.2","502.736","101","34","626.235","513.834","94.4417","55.2291","60.6516","35.4687","1","0","0","0","3","0","0","0","0","0","15","19","13","0","15","19","13","0","0","2","0","5","5","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8882","void testDefaultDateSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultDateSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","330","3","338","4","0","0","0","0","0","0","0","0","83.6515","11.4286","1809.42","148.489","35","23","100.524","158.325","108.609","63.5139","81.1922","47.4808","2","1","1","0","2","0","0","0","0","0","9","9","5","0","9","9","5","0","0","2","0","4","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8883","void testDefaultDateDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultDateDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","340","3","345","4","0","0","0","0","0","0","0","0","86.1595","6.76923","1055.25","103.65","34","24","58.6248","155.889","115.488","67.5368","91.0149","53.2251","1","0","0","0","3","0","0","0","0","0","6","6","4","0","6","6","4","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8884","void assertEqualsDate(Date date, int year, int month, int day)","com.google.gson.functional.DefaultTypeAdaptersTest.assertEqualsDate(Ljava/util/Date;III)V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","349","3","354","4","0","0","0","0","0","0","0","0","62.671","11.1429","1562.02","134.625","33","19","86.7791","140.182","116.04","67.8598","126.783","74.1421","1","0","0","3","0","0.25","2","2","0.25","2","6","6","3","4","6","6","3","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8886","void assertEqualsTime(Date date, int hours, int minutes, int seconds)","com.google.gson.functional.DefaultTypeAdaptersTest.assertEqualsTime(Ljava/util/Date;III)V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","356","3","361","4","0","0","0","0","0","0","0","0","53.5635","11","1393.82","124.778","31","17","77.4347","126.711","116.566","68.167","92.5695","54.1342","1","0","0","3","0","0","0","0","0","0","6","6","3","4","6","6","3","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8910","void testDefaultJavaSqlDateSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlDateSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","363","3","367","4","0","0","0","0","0","0","0","0","68.8127","9.33333","1290.82","118.552","32","20","71.712","138.302","119.064","69.6281","96.1741","56.2421","1","0","0","0","1","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","2","1","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8911","void testDefaultJavaSqlDateDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlDateDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","369","3","373","4","0","0","0","0","0","0","0","0","81.325","7.8","1234.93","115.105","35","23","68.6074","158.325","118.361","69.2169","95.1597","55.649","1","0","0","0","2","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8912","void testDefaultJavaSqlTimestampSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlTimestampSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","375","3","383","4","0","0","0","0","0","0","0","0","100.362","13.5714","2487.88","183.606","39","26","138.215","183.317","107.847","63.0682","80.0926","46.8378","2","1","1","0","2","0","0","0","0","0","9","9","5","0","9","9","5","0","0","2","0","5","3","0","2","0","0","0","2","0","0","0","0","0","0","0"
"L8913","void testDefaultJavaSqlTimestampDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlTimestampDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","385","3","390","4","0","0","0","0","0","0","0","0","86.1595","6.76923","1055.25","103.65","34","24","58.6248","155.889","115.488","67.5368","91.0149","53.2251","1","0","0","0","3","0","0","0","0","0","6","6","4","0","6","6","4","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8914","void testDefaultJavaSqlTimeSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlTimeSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","392","3","396","4","0","0","0","0","0","0","0","0","53.5635","7.33333","719.393","80.2868","24","17","39.9663","98.0991","120.85","70.6725","98.7507","57.7489","1","0","0","0","1","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","2","1","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8915","void testDefaultJavaSqlTimeDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultJavaSqlTimeDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","398","3","402","4","0","0","0","0","0","0","0","0","66.4386","6","700.152","78.8488","27","20","38.8974","116.692","119.948","70.1447","97.4486","56.9875","1","0","0","0","2","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8916","void testDefaultDateSerializationUsingBuilder()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultDateSerializationUsingBuilder()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","404","3","413","4","0","0","0","0","0","0","0","0","117.759","17.2857","4030.74","253.273","48","29","223.93","233.183","104.889","61.3384","75.8251","44.3422","2","1","1","0","4","0","0","0","0","0","10","10","6","0","10","10","6","0","0","2","0","4","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8917","void testDefaultDateDeserializationUsingBuilder()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultDateDeserializationUsingBuilder()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","415","3","421","4","0","0","0","0","0","0","0","0","104.711","16.625","4347.75","266.385","55","27","241.542","261.519","110.3","64.5032","83.5308","48.8484","1","0","0","0","4","0","0","0","0","0","7","7","5","0","7","7","5","0","0","2","0","2","1","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8920","void testDefaultCalendarSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultCalendarSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","423","3","432","4","0","0","0","0","0","0","0","0","103.588","16","4869","287.272","64","27","270.5","304.313","103.734","60.6633","74.0578","43.3087","1","0","0","0","3","0","0","0","0","0","10","10","8","0","10","10","8","0","0","2","0","7","7","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8923","void testDefaultCalendarDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultCalendarDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","434","3","444","4","1","1","1","1","1","1","11","11","155.769","12.7895","5796.48","322.683","87","37","322.026","453.222","100.119","58.5491","68.842","40.2585","1","0","0","0","3","0","0","0","0","0","11","11","9","0","11","11","9","0","0","8","0","7","7","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L8924","void testDefaultGregorianCalendarSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultGregorianCalendarSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","446","3","456","4","0","0","0","0","0","0","0","0","108.278","16.2","5373.66","306.794","69","28","298.537","331.707","101.742","59.4982","71.1836","41.6278","1","0","0","0","3","0","0","0","0","0","11","11","9","0","11","11","9","0","0","2","0","7","7","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8927","void testDefaultGregorianCalendarDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultGregorianCalendarDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","458","3","468","4","1","1","1","1","1","1","11","11","155.769","12.7895","5796.48","322.683","87","37","322.026","453.222","100.119","58.5491","68.842","40.2585","1","0","0","0","3","0","0","0","0","0","11","11","9","0","11","11","9","0","0","8","0","7","7","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L8928","void testDateSerializationWithPattern()","com.google.gson.functional.DefaultTypeAdaptersTest.testDateSerializationWithPattern()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","470","3","476","4","0","0","0","0","0","0","0","0","114.968","14.4444","3648.88","237.014","52","29","202.716","252.615","110.481","64.6085","83.7907","49.0004","1","0","0","0","5","0","0","0","0","0","7","7","5","0","7","7","5","0","0","2","1","2","1","0","1","0","0","0","2","0","1","0","0","0","0","0"
"L8931","void testDateDeserializationWithPattern()","com.google.gson.functional.DefaultTypeAdaptersTest.testDateDeserializationWithPattern()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","478","3","488","4","0","0","0","0","0","0","0","0","159.116","23.9583","11232.9","501.565","90","37","624.049","468.851","99.9426","58.446","68.5877","40.1098","1","0","0","0","6","0","0","0","0","0","11","11","8","0","11","11","8","0","0","2","0","5","4","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L8934","void testDateSerializationWithPatternNotOverridenByTypeAdapter()","com.google.gson.functional.DefaultTypeAdaptersTest.testDateSerializationWithPatternNotOverridenByTypeAdapter()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","490","3","506","4","0","0","0","0","0","0","0","0","126.637","15.8889","4486.85","272.037","57","31","249.269","282.389","102.579","59.9877","72.3912","42.334","1","0","0","0","5","0","0","0","0","0","11","12","5","0","16","17","6","0","0","7","0","3","1","0","2","0","0","0","7","0","0","0","0","0","0","0"
"L8942","void testDateSerializationInCollection()","com.google.gson.functional.DefaultTypeAdaptersTest.testDateSerializationInCollection()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","509","3","525","4","0","0","0","0","0","0","0","0","282.364","29.4118","22473.8","796.375","131","57","1248.54","764.109","90.3507","52.8366","72.6038","42.4584","1","1","1","0","6","0.0555556","1","1","0.0555556","1","17","17","13","0","17","17","13","0","0","5","0","3","3","0","0","0","0","0","5","0","0","0","0","0","0","0"
"L8953","void testTimestampSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testTimestampSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","528","3","543","4","0","0","0","0","0","0","0","0","217.58","21.3125","12311.7","533.187","104","47","683.986","577.677","92.7872","54.2615","76.6124","44.8026","1","1","1","0","5","0.0588235","1","1","0.0588235","1","16","16","12","0","16","16","12","0","0","2","1","3","3","0","0","0","0","0","2","0","1","0","0","0","0","0"
"L8957","void testSqlDateSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testSqlDateSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","546","3","561","4","0","0","0","0","0","0","0","0","243.525","24.0625","15833.2","630.539","116","51","879.62","658.001","92.1102","53.8656","75.6357","44.2314","1","1","1","0","5","0.0588235","1","1","0.0588235","1","16","16","12","0","16","16","12","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8959","void testJsonPrimitiveSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testJsonPrimitiveSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","563","3","568","4","0","0","0","0","0","0","0","0","101.409","7.89286","2064.13","162.116","55","27","114.674","261.519","112.798","65.9635","87.1336","50.9553","1","0","0","0","5","0","0","0","0","0","6","6","4","0","6","6","4","0","0","2","1","5","5","0","0","0","0","0","2","0","1","0","0","0","0","0"
"L8960","void testJsonPrimitiveDeserialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testJsonPrimitiveDeserialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","570","3","579","4","0","0","0","0","0","0","0","0","176.488","9.87037","6040.88","331.691","115","40","335.605","612.022","100.101","58.5386","68.8161","40.2433","1","0","0","0","5","0","0","0","0","0","10","10","8","0","10","10","8","0","0","2","0","9","9","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8961","void testJsonNullSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testJsonNullSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","581","3","584","4","0","0","0","0","0","0","0","0","48.1808","5.78571","578.571","69.4339","25","16","32.1429","100","124.365","72.7282","103.822","60.7146","1","0","0","0","1","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L8962","void testNullJsonElementSerialization()","com.google.gson.functional.DefaultTypeAdaptersTest.testNullJsonElementSerialization()V","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","586","3","589","4","0","0","0","0","0","0","0","0","48","4.5","378","52.2791","21","16","21","84","125.272","73.2584","105.13","61.4795","1","0","0","0","1","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
